,stc,snr,jitter,method,accuracy,fold
893,sine,-29,0.3,tlda,0.05,3
894,sine,-29,0.3,tlda,0.2,4
895,sine,-29,0.3,tlda,0.05,5
896,sine,-29,0.3,tlda,0.05,6
897,sine,-29,0.3,tlda,0.1,7
898,sine,-29,0.3,tlda,0.15,8
899,sine,-29,0.3,tlda,0.1,9
900,sine,-30,0.1,tlda,0.05,0
901,sine,-30,0.1,tlda,0.2,1
902,sine,-30,0.1,tlda,0.1,2
903,sine,-30,0.1,tlda,0.05,3
904,sine,-30,0.1,tlda,0.2,4
905,sine,-30,0.1,tlda,0.1,5
906,sine,-30,0.1,tlda,0.05,6
907,sine,-30,0.1,tlda,0.1,7
908,sine,-30,0.1,tlda,0.15,8
909,sine,-30,0.1,tlda,0.1,9
910,sine,-30,0.2,tlda,0.05,0
911,sine,-30,0.2,tlda,0.15,1
912,sine,-30,0.2,tlda,0.0,2
913,sine,-30,0.2,tlda,0.05,3
914,sine,-30,0.2,tlda,0.2,4
915,sine,-30,0.2,tlda,0.05,5
916,sine,-30,0.2,tlda,0.1,6
917,sine,-30,0.2,tlda,0.1,7
918,sine,-30,0.2,tlda,0.15,8
919,sine,-30,0.2,tlda,0.05,9
920,sine,-30,0.3,tlda,0.05,0
921,sine,-30,0.3,tlda,0.05,1
922,sine,-30,0.3,tlda,0.0,2
923,sine,-30,0.3,tlda,0.05,3
924,sine,-30,0.3,tlda,0.2,4
925,sine,-30,0.3,tlda,0.05,5
926,sine,-30,0.3,tlda,0.05,6
927,sine,-30,0.3,tlda,0.1,7
928,sine,-30,0.3,tlda,0.15,8
929,sine,-30,0.3,tlda,0.1,9
930,sine,-31,0.1,tlda,0.05,0
931,sine,-31,0.1,tlda,0.2,1
932,sine,-31,0.1,tlda,0.1,2
933,sine,-31,0.1,tlda,0.05,3
934,sine,-31,0.1,tlda,0.2,4
935,sine,-31,0.1,tlda,0.1,5
936,sine,-31,0.1,tlda,0.05,6
937,sine,-31,0.1,tlda,0.1,7
938,sine,-31,0.1,tlda,0.15,8
939,sine,-31,0.1,tlda,0.1,9
940,sine,-31,0.2,tlda,0.05,0
941,sine,-31,0.2,tlda,0.15,1
942,sine,-31,0.2,tlda,0.0,2
943,sine,-31,0.2,tlda,0.05,3
944,sine,-31,0.2,tlda,0.2,4
945,sine,-31,0.2,tlda,0.05,5
946,sine,-31,0.2,tlda,0.1,6
947,sine,-31,0.2,tlda,0.1,7
948,sine,-31,0.2,tlda,0.1,8
949,sine,-31,0.2,tlda,0.05,9
950,sine,-31,0.3,tlda,0.05,0
951,sine,-31,0.3,tlda,0.05,1
952,sine,-31,0.3,tlda,0.0,2
953,sine,-31,0.3,tlda,0.05,3
954,sine,-31,0.3,tlda,0.2,4
955,sine,-31,0.3,tlda,0.05,5
956,sine,-31,0.3,tlda,0.05,6
957,sine,-31,0.3,tlda,0.1,7
958,sine,-31,0.3,tlda,0.2,8
959,sine,-31,0.3,tlda,0.1,9
